time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.560000000000001,-0.12608564613132653,0.12445307436329027,12.571568513867396,6.266559289152028,0.012154352665475265,0.0,-0.1833897981972281,0.1781933489070504,2.8303983335589114,-0.12154198705779694,-0.012114476224850986,0.0,422.81369960871865,423.2306931595555,423.828742880076,424.5295440983975
1.620000000000001,-0.13733688577081826,0.1347872059500078,12.743510785077909,6.259342482158029,0.013654904042312843,0.0,-0.1918132057953044,0.165573521267958,2.900821832574209,-0.1194981871701348,-0.029707533336997164,0.0,436.9885322123958,435.51955987951413,434.1002257294576,434.25813259627483
1.680000000000001,-0.14920013280472835,0.1440901736650242,12.925635656076294,6.25571978008475,0.013806702340291466,0.0,-0.20365941565293422,0.14411166755411287,3.16929331574531,-0.14136551437818623,-0.046190060870858834,0.0,496.18200953781576,494.9700794371271,495.23476995365195,493.6107951150493
1.740000000000001,-0.16169199834452774,0.15215081229833727,13.11825144466881,6.247280289195908,0.011844304346077195,0.0,-0.21255019621633095,0.12374774985066557,3.250986068674226,-0.14512283239929957,-0.0573161347141442,0.0,441.22244899931417,440.3013178606247,440.94437669762635,440.6147111870962
1.8000000000000012,-0.17470787886154274,0.15878372441505959,13.316716208279145,6.238737609373832,0.014458205523731671,0.0,-0.22160981476223382,0.0964793853980143,3.364143960952741,-0.15092870825794993,-0.08549402864051761,0.0,451.8645643354138,449.5839052250319,451.8391831848112,451.35096152948836
1.8600000000000012,-0.18825569397397998,0.16371802057353801,13.519368329720281,6.229681206490081,0.009454650559601596,0.0,-0.22952568096052128,0.06717669696092521,3.3908197855634614,-0.15329624095707578,-0.08262372644899221,0.0,424.2044034942658,424.44459103567624,424.4679733210421,424.24185622448715
1.9200000000000013,-0.20222463646872493,0.16649243978134956,13.727852863538196,6.220518075498116,0.005009871114764586,0.0,-0.23559738371698596,0.024310009101484335,3.5581104052287307,-0.15686362646831678,-0.075889584865751,0.0,467.7884160478475,468.3076793217114,469.3112834163626,469.01312607927133
1.9800000000000013,-0.21645061110615565,0.16682269383346315,13.94147763619427,6.218150874271574,0.005016388542124162,0.0,-0.23858318834303485,-0.013529513279879819,3.562681254531121,-0.12896485646742656,-0.05366719221457916,0.0,417.3374463471542,419.26883482540853,417.4125796103837,419.81844298837143
2.0400000000000014,-0.23087476053337871,0.1645360937778769,14.159721562203393,6.210696657016246,0.004259682763708916,0.0,-0.24211976217612244,-0.06347712055294967,3.7115879733581805,-0.12420893800853834,-0.03763261985005239,0.0,463.65396145500233,464.91071413221545,464.1584979549665,464.5175624375201
2.1000000000000014,-0.24554119031990773,0.15919490393218572,14.385666750209586,6.207781432279818,0.01595507989182554,0.0,-0.24800890277099366,-0.1148553073935899,3.8195131497978934,-0.1020447883808325,-0.07976997506953833,0.0,454.8988330875428,451.5100171184684,451.68874935847435,453.4607927442869
2.1600000000000015,-0.2608068372613034,0.1503994936855166,14.621995370061287,6.201698009250514,0.013253877824517701,0.0,-0.26048568242269343,-0.17900673080186663,4.057235211285267,-0.10076485683602762,-0.06510724462371709,0.0,491.53269732209475,492.61436765377584,492.27818044210056,492.3650446752186
2.2200000000000015,-0.2767316396472959,0.13804136087832963,14.867322073561215,6.19627545303455,0.023243812516339446,0.0,-0.27126408026411747,-0.23343843940710368,4.12001846375063,-0.09323383387156453,-0.025454084156406275,0.0,439.4377273988824,442.71092188637317,441.525598255551,442.1381924601928
2.2800000000000016,-0.29345717785156233,0.12233533117836141,15.116194370792927,6.19231631583871,0.02233453068895308,0.0,-0.2861724748588815,-0.2904652073494598,4.175475065323878,-0.08037635634709236,-0.035348805101061614,0.0,440.5887202867257,439.7695670857209,438.79853630696135,439.857997617634
2.3400000000000016,-0.31107634392530453,0.10306663766285983,15.369223566773998,6.190992663079289,0.0211733768139446,0.0,-0.3010017793085139,-0.3519034994999163,4.258499597496299,-0.1021028070904455,-0.025750195198012103,0.0,449.1984126832822,449.9758096409697,449.24792569465103,447.4762973628479
2.4000000000000017,-0.3296188762860398,0.0798369612265734,15.629930476156524,6.190010431571535,0.019965493717752913,0.0,-0.316927360259396,-0.4224370580355885,4.4310516123644295,-0.1281774768175271,-0.020477602272956412,0.0,476.71506196124585,477.11778376735356,477.72747146468816,475.7249402020393
2.4600000000000017,-0.3490572583353636,0.05250055571152764,15.89911205333368,6.182311358670919,0.020113941753765907,0.0,-0.3310138970065934,-0.48952777936742553,4.541135143726344,-0.13003490432490256,-0.008766694934139906,0.0,458.9075249848864,459.836339781386,459.7375841179698,459.5758037686394
2.520000000000002,-0.36945799780547606,0.020492500927747674,16.179615585301285,6.174754730576808,0.024251327803202827,0.0,-0.34948433734466067,-0.5782390885977902,4.807751906740992,-0.13679436025763625,0.013719777959232597,0.0,505.28144884107576,506.9000997982431,506.53902294886,506.03890193356466
2.580000000000002,-0.39091502283783514,-0.01625237119762095,16.469060754647696,6.1683419983957,0.032694588045203865,0.0,-0.3665530835232805,-0.6471435111161,4.84015422218044,-0.15272056930528766,-0.01774318146944083,0.0,440.6299716142129,438.0208396279981,439.0976284406105,437.75507976891737
2.640000000000002,-0.41362180589314423,-0.05762652407312478,16.763553336167227,6.159167026726442,0.031702215320231986,0.0,-0.3902120087496409,-0.7329049464530089,4.975525419927342,-0.15373737881732458,-0.01576418681837858,0.0,471.0622418434443,471.215366477883,471.61540571303647,471.51622936348895
2.700000000000002,-0.4376099763467438,-0.1037619439103246,17.061544531546364,6.151038044723943,0.04042195334607346,0.0,-0.41010731511571824,-0.805639407962495,4.957423740290769,-0.14341129842675795,0.01711384767726784,0.0,423.15279836402925,425.9741420765212,424.1362322384125,424.99990973033607
2.760000000000002,-0.4628226042928671,-0.15407876301730752,17.356053019561028,6.143754500695183,0.04184329875427473,0.0,-0.43043043764189437,-0.8721781896677737,4.859819053493646,-0.1319639770232692,0.022898186007182082,0.0,397.19340388835434,397.7236305285669,396.84486365392985,397.87381545107417
2.820000000000002,-0.4894414270969462,-0.209032963960494,17.648470761738658,6.135907003224501,0.04468909518655195,0.0,-0.45710784744800154,-0.9603219861737267,4.887140934100803,-0.13002111484585008,0.03504231480636032,0.0,439.0471798796538,440.0539254812471,438.4889547186385,438.6342678915414
2.880000000000002,-0.5178075015836827,-0.2696798627212487,17.944237524422363,6.128384838730872,0.05142564618378831,0.0,-0.4890625737571195,-1.0619281803910197,4.971158068103781,-0.12531143139290846,0.05745399136696633,0.0,456.83625663144744,458.62101709182815,457.36743330607044,457.727871050355
2.940000000000002,-0.5482653110629461,-0.33666689560920393,18.24586752028658,6.130893860630913,0.055582102280676615,0.0,-0.5266152384961958,-1.170595161842479,5.082624546955544,-0.16122207263356741,0.04695063546441766,0.0,467.8548685184393,467.0380428715896,468.3016411894709,465.4829786571089
3.000000000000002,-0.5810347743326082,-0.4100517227988426,18.553403198218064,6.121285937563405,0.06328526032003001,0.0,-0.5664745539640307,-1.276448507787325,5.1678735619970615,-0.15937507412902677,0.02150637025908084,0.0,462.540924573563,460.5331605947468,459.3251000537704,459.4479804898576
3.0600000000000023,-0.616317120287456,-0.4898837248610641,18.865465261466678,6.113468144913821,0.07179622677268327,0.0,-0.6103836408342401,-1.3852918670474201,5.233598190291876,-0.1750953923003032,0.04976654599088594,0.0,455.05740180340223,457.3147058571313,456.11776153036527,454.83517844230687
3.1200000000000023,-0.6543758529858945,-0.5763577724175902,19.18117741190919,6.1056106270811785,0.0778146796832182,0.0,-0.6587785923052691,-1.4978784657439375,5.289573055656394,-0.15842960027202987,0.06767998828821872,0.0,453.52486828556766,454.96366869221987,453.2088702086823,454.5197620388562
3.1800000000000024,-0.6952747868005125,-0.6692304817050108,19.497745714624976,6.118119812647748,0.08845250859213394,0.0,-0.7054461330860154,-1.5969120900407916,5.262846484594065,-0.10821813346712193,0.03836054040935304,0.0,430.21700581893293,427.72937105032105,425.45812059012127,429.7167382433877
3.2400000000000024,-0.7393638076272206,-0.7682690977406109,19.814998692857046,6.114003862372776,0.0997172819990988,0.0,-0.7652020636049676,-1.7046914920512275,5.311727161583399,-0.12635103485357874,0.06997821268630199,0.0,452.2370836310032,454.7786136033582,452.5379184698475,451.06426389578763
3.3000000000000025,-0.7870338224827305,-0.8735191518834375,20.13313830910342,6.10723505088059,0.10617208040969928,0.0,-0.8243347944664257,-1.8042234194123705,5.292714150826049,-0.11760639288364479,0.0852754397843808,0.0,432.0738910382055,433.36647488895596,430.6852573403753,431.41004766443143
3.3600000000000025,-0.8377846766727113,-0.9839063488474417,20.44479632877021,6.101411359295184,0.11325748520626178,0.0,-0.867860921354008,-1.8758545553696893,5.0965691068541,-0.10658565137952766,0.09949260483054087,0.0,368.46864647614285,369.8804201814125,368.36446079376975,369.438475888178
3.4200000000000026,-0.8923388776286424,-1.1004187657129312,20.7541484665803,6.095086329354309,0.11932214577416289,0.0,-0.9511805328421821,-2.0084278523303722,5.214235173437715,-0.11092557106312269,0.09470673866477045,0.0,475.36208888755857,475.0026935898453,473.6386580267653,473.29522902250756
3.4800000000000026,-0.9515806873157622,-1.2243335779023736,21.066934377459607,6.089764894455005,0.12500850175713563,0.0,-1.0240354520312787,-2.12252710159564,5.211636044734741,-0.0994166771845803,0.09212208242883646,0.0,438.95312534798467,438.74612673656213,437.4919145244813,438.4390556162335
3.5400000000000027,-1.0153757886220278,-1.355283265064542,21.379985580212445,6.08383522792642,0.13629386258698872,0.0,-1.103482460907864,-2.242948001911991,5.222895068243674,-0.09823369636835151,0.0646079696512835,0.0,444.52683553955393,442.2717248789041,443.99927087286596,444.0878933660476
3.6000000000000028,-1.0847834318903506,-1.4945162096610816,21.698341969383293,6.078360766808492,0.14153549769948537,0.0,-1.2105777619836786,-2.398578837105203,5.387720593978891,-0.09223786410642183,0.050552287996750274,0.0,492.4075635850619,491.36868000641743,492.17826178424315,492.6149787374982
3.660000000000003,-1.1602095459735473,-1.6424466281502015,22.022971079630675,6.079822381814402,0.14534307589781026,0.0,-1.303949522794542,-2.532290485652639,5.432784614269495,-0.06443928509350128,0.03963742698837046,0.0,458.5369427733294,457.6701199100111,457.02000288967906,459.225331598393
3.720000000000003,-1.2405074935377602,-1.797282209494999,22.344954747606728,6.0816082758855075,0.14771092723807921,0.0,-1.3729014844200094,-2.628962529415069,5.3004885433110775,-0.03956835019091,0.038876751723728314,0.0,399.84630746847427,399.7779528912588,397.5011980913859,399.77182921416926
3.780000000000003,-1.325729831662681,-1.9588905806842876,22.66387879126218,6.086469703869698,0.152151980443346,0.0,-1.4682393868964831,-2.757525311324208,5.330014883761037,-0.07025937450906818,0.02172497295778799,0.0,454.5126557362532,453.1361129272377,453.50785397576743,451.03388667192877
3.840000000000003,-1.4165798302721648,-2.1279440035977015,22.983497411234257,6.086241001442492,0.1538099511281903,0.0,-1.5602279463614854,-2.8776661817192335,5.3237262454061085,-0.04955395197503055,0.027156388468752516,0.0,442.5746575525297,443.0216237749802,440.74420529396167,442.449538047499
3.900000000000003,-1.5129792876037718,-2.3042248843685833,23.302696451617987,6.083826878899032,0.1559874594234829,0.0,-1.6532638883878723,-2.9986090425184546,5.315967342929098,-0.04247566446408851,0.034154748409651804,0.0,441.82603601062493,442.4030359339136,442.0369546005097,442.618636715717
3.960000000000003,-1.6152059395126763,-2.4880617205689255,23.622617703267945,6.0817990543864155,0.16003519082111506,0.0,-1.7546407266289232,-3.129465361408102,5.347547212695398,-0.03568047920816807,0.017422271704042418,0.0,455.32106340555987,453.980414244657,456.1620260727739,456.7036518449866
4.020000000000002,-1.7238863243090843,-2.680175107397672,23.946237363425535,6.080044633692836,0.16106916928144344,0.0,-1.868055173028679,-3.27443375687704,5.438971194517991,-0.0299662100537727,0.015944454834257184,0.0,475.0007422901686,474.8872745279963,475.3402132765293,475.77761560138697
4.080000000000001,-1.8394387493117954,-2.8810465853449494,24.2755254589791,6.086841184344092,0.16385781192605187,0.0,-1.9839124766040142,-3.4205485385989975,5.536684244441882,-0.06330336841005824,-0.00013092408107461765,0.0,479.52296582540936,478.29989657188673,479.63240305247814,477.0924845731527
4.14,-1.9611616489957913,-3.089599896029947,24.605740778663712,6.092720051655338,0.16391400303537473,0.0,-2.073595720110598,-3.5309821318339423,5.4707684107828625,-0.03040544267624112,0.0016899770497926466,0.0,427.5328056491534,427.6879495592803,426.157191683573,428.9587014718526
4.199999999999998,-2.0892139589434677,-3.3058010922732928,24.937525358773026,6.090896888641792,0.16622950984109153,0.0,-2.1949615216289926,-3.675836016747031,5.5877052346204525,-0.030348617444151245,-0.015854173416384093,0.0,486.4491368896024,485.1334038755167,484.67520971422607,484.6792650225687
4.259999999999997,-2.2239937522711575,-3.5300424992318367,25.27277022472935,6.095044221319775,0.16699869844309045,0.0,-2.297796469100809,-3.798607895281054,5.5869941933086285,-0.05833744855008181,-0.03147273698160557,0.0,450.82952375077895,449.5654825618135,452.3248232399762,450.06381610409306
4.319999999999996,-2.3657124150717426,-3.7624051894487813,25.612022704200747,6.091533897643625,0.18095329818815387,0.0,-2.427438849079356,-3.9470274603471287,5.719930069582519,-0.0590565413808457,0.010945975500339862,0.0,491.40378724886284,494.5388073816036,491.9819365994172,491.9266545535344
4.379999999999995,-2.5147974676655,-4.003060780069577,25.955584724631482,6.088115934256491,0.18159820942620897,0.0,-2.5421023215308507,-4.075166194812892,5.731651474522532,-0.05619580712526335,0.009610629627577316,0.0,457.5200801567353,457.4135962678812,458.9010614358203,459.1259176963323
4.439999999999993,-2.670392488541028,-4.251059376112357,26.297701184341705,6.087106095077701,0.18418462261926827,0.0,-2.6446780146683375,-4.191658693000625,5.672198334593329,-0.07427426675630389,-0.007165363078887911,0.0,436.4634166908449,435.0606309011361,437.16909507339847,435.65682210885564
4.499999999999992,-2.8314932402478363,-4.505365267747763,26.632564870984694,6.084116973361542,0.18565903578296705,0.0,-2.725645531857524,-4.285649077274626,5.490573568042549,-0.08879847107386796,-0.023529823040284698,0.0,393.8089096208097,392.29190269971025,394.1663982996655,392.8155124837323
4.559999999999991,-2.9988617175122925,-4.766846369464154,26.96375393371014,6.078823168120117,0.18431335751904676,0.0,-2.853115721152252,-4.430877752809391,5.548248290633458,-0.08764664406848012,-0.02779155072482804,0.0,473.10119335223993,472.77281336346095,472.018508369276,472.1014126035859
4.6199999999999894,-3.1735753254049848,-5.036827387444685,27.296772268042915,6.076159279133641,0.18776124362328872,0.0,-2.9709436372074265,-4.568791702049561,5.551825145558619,-0.07116014337147127,-0.004186663366683599,0.0,456.49136495191715,458.37155786491365,456.3920762964618,457.7010859925771
4.679999999999988,-3.355892746909986,-5.31566306415965,27.632348668781795,6.072024447144614,0.1902855251260407,0.0,-3.1064348922058684,-4.726088903304473,5.632982004175008,-0.0681636361163247,0.012902671023262365,0.0,481.22116492125883,482.5133046771015,483.08767050905004,483.3102980155657
4.739999999999987,-3.5466118517569747,-5.6042681765447675,27.97383152843117,6.070851078859466,0.1913254376946698,0.0,-3.2508426324373825,-4.8941647809545605,5.748610570100827,-0.050617937374312395,0.017475892544991187,0.0,494.93944534921934,495.2758572429816,494.1116696498384,495.4013891775135
4.799999999999986,-3.744737360327641,-5.901573489895197,28.315583114711785,6.072924000044944,0.20115157640168668,0.0,-3.3541359640365562,-5.016094435317741,5.643228642840396,-0.07661022930070963,0.048752690348866416,0.0,426.2305110181546,428.8962857445789,427.97529212142257,425.75387996640944
4.859999999999984,-3.9498403600796768,-6.206855659086665,28.653973833426985,6.070272586967937,0.20854302774135292,0.0,-3.4832660506464883,-5.160250860049754,5.6357791329155535,-0.09313605073323952,0.024370690511206307,0.0,459.62535856937035,457.6892631646716,461.1134140044512,459.8004781446325
4.919999999999983,-4.163526551713566,-6.521562550110419,28.99515573488454,6.072396977904873,0.21000002664756767,0.0,-3.639645273698433,-5.3298116424693545,5.73592730163312,-0.06389075139138016,0.02407121917756163,0.0,494.0752541530886,494.0531812818124,492.7098691047886,494.8628502102903
4.979999999999982,-4.385463757701513,-6.8453014093374716,29.336909226240113,6.068551963387753,0.21203797842125915,0.0,-3.758514765282231,-5.461957427490116,5.655717939943953,-0.06532045690515831,0.031396462204349655,0.0,438.6758590770981,439.28405605100306,439.83541494191763,439.71387491115837
5.0399999999999805,-4.61485868568853,-7.1773358205240445,29.675057788875034,6.064787756153544,0.2139452426535886,0.0,-3.8881896675684087,-5.60629555552104,5.615482436763456,-0.0709978431665121,0.032259693472059495,0.0,453.8920228521949,453.9616498974084,452.1127480976979,451.65165819844157
